Molecule,HOMO-1 (eV),HOMO (eV),LUMO (eV),LUMO+1 (eV),fund bg,Delta HOMO,delta LUMO,optical bandgap (cm-1),opt bg (nm),oscillator strength,single point energy,dipole moment (debye),summed oscs,first oscs,highest oscs under ten,first Energy Transition eV,first Energy transition wavenumber,lowest Energy Transition eV,lowest Energy transition wavenumber,PCE
57_63_21_39_49_10235,-6.71,-6.23,-2.96,-2.76,3.27,0.48,0.2,12782.8,782.3012173,0.902828618,-7471.321465,11.84691,7.221286943,0.902828618,0.902828618,1.584811544,12782.8,1.584811544,12782.8,15.14930862
50_18_35_18_50_10201,-7.1,-6.74,-2.65,-2.63,4.09,0.36,0.02,18955.1,527.562503,0.437008385,-15016.47682,12.74785,8.031208024,0.437008385,1.339205823,2.350053298,18955.1,2.482426744,20022.8,15.75396995
57_39_45_49_9_13579,-7.55,-6.3,-2.98,-2.67,3.32,1.25,0.31,12609.8,793.0339894,1.835752213,-6108.745027,10.08021,6.379227192,1.835752213,1.835752213,1.563363004,12609.8,1.563363004,12609.8,17.26614235
9_45_49_25_15_13579,-7.31,-6.47,-2.6,-2.34,3.87,0.84,0.26,15916.4,628.2827775,1.401780286,-3997.002201,10.59901,6.408857938,1.401780286,1.401780286,1.973315272,15916.4,1.973315272,15916.4,15.56239388
57_39_63_21_57_13021,-6.72,-6.09,-3.15,-2.37,2.94,0.63,0.78,10441.6,957.707631,0.522089563,-9589.439914,11.15399,6.89248748,0.522089563,0.522089563,1.294549568,10441.6,1.294549568,10441.6,15.33480176
39_0_30_39_50_01203,-7.45,-6.66,-2.89,-2.72,3.77,0.79,0.17,12754.6,784.0308595,0.298597902,-9150.462285,6.49338,4.529598673,0.298597902,0.298597902,1.581315308,12754.6,1.581315308,12754.6,12.76190387
43_45_36_63_43_10321,-7.41,-6.55,-3.4,-2.72,3.15,0.86,0.68,11031,906.5361255,0.375126667,-5899.340261,14.86449,7.703367233,0.375126667,0.375126667,1.36762338,11031,1.36762338,11031,17.43003318
42_72_63_72_42_10201,-6.99,-6.13,-3.14,-2.58,2.99,0.86,0.56,10542.2,948.56861,1.081482505,-11455.69541,8.52574,8.296875818,1.081482505,1.151257845,1.307021956,10542.2,1.916433248,15457.6,18.2472945
32_28_44_28_32_10201,-6.96,-5.96,-2.86,-2.51,3.1,1,0.35,11330.7,882.5580061,0.724406855,-7093.713451,8.03424,7.539654615,0.724406855,1.116719926,1.404780186,11330.7,1.94047297,15651.5,17.80030091
45_45_64_45_45_10201,-7.63,-7.06,-3.68,-3.2,3.38,0.57,0.48,13174.7,759.0305662,0.390128985,-5400.022118,6.78697,10.16955586,0.390128985,0.645713901,1.633399306,13174.7,1.905461018,15369.1,19.59202492
5_40_63_40_5_10201,-7.59,-6.46,-3.07,-2.7,3.39,1.13,0.37,14058.6,711.3083806,1.144449691,-4100.861925,16.71528,6.824034534,1.144449691,1.144449691,1.742985228,14058.6,1.742985228,14058.6,17.36804206
45_33_63_44_63_01242,-6.06,-5.04,-2.77,-2.36,2.27,1.02,0.41,6772.9,1476.472412,0.122273274,-6587.740122,4.07145,7.508203462,0.122273274,0.601964909,0.839704142,6772.9,1.117940058,9017.1,17.84209267
45_63_36_63_45_02120,-6.34,-5.62,-2.94,-2.47,2.68,0.72,0.47,7058.2,1416.791817,0.205907679,-5317.96116,8.22377,8.075750551,0.076944785,0.093866514,0.875075636,7058.2,1.506704144,12152.8,17.34710501
38_59_44_59_38_10201,-7.08,-6.44,-3.93,-3.05,2.51,0.64,0.88,5612.8,1781.641961,0.183956153,-3976.849306,11.82051,6.719245268,0.183956153,0.784324315,0.695874944,5612.8,1.57200441,12679.5,15.13879724
5_45_68_45_5_10201,-7.63,-7.04,-3.87,-3.49,3.17,0.59,0.38,11047.9,905.1493949,1.773128564,-5311.762287,6.09931,9.353768392,1.773128564,1.773128564,1.369718642,11047.9,1.369718642,11047.9,18.55378558
45_10_56_63_56_01323,-7.26,-6.42,-2.94,-2.47,3.48,0.84,0.47,15125.8,661.1220564,0.302350212,-4953.550067,7.24631,5.79406884,0.302350212,0.579025702,1.875296684,15125.8,2.092559236,16878.2,14.71582929
21_45_45_44_42_10023,-6.79,-5.97,-3.16,-2.68,2.81,0.82,0.48,8267.7,1209.526229,0.49513061,-8171.827522,4.8017,8.123318921,0.49513061,0.607013712,1.025029446,8267.7,1.429811748,11532.6,17.83810666
5_3_63_3_5_10201,-7.68,-6.79,-3.86,-3.17,2.93,0.89,0.69,9506.1,1051.956112,0.945316472,-4317.118864,16.62251,6.407253846,0.945316472,0.945316472,1.178566278,9506.1,1.178566278,9506.1,15.77293505
32_45_45_31_5_10023,-7.47,-6.82,-3.84,-3.32,2.98,0.65,0.52,8617.5,1160.429359,0.79452718,-5835.312483,15.59879,8.074930577,0.79452718,0.79452718,1.06839765,8617.5,1.06839765,8617.5,17.04812591
45_45_31_45_45_10201,-7.62,-6.45,-3.76,-3.07,2.69,1.17,0.69,7096.7,1409.105641,0.869026517,-6005.694078,4.70577,8.830695702,0.869026517,0.869026517,0.879848866,7096.7,0.879848866,7096.7,20.30141448
45_7_7_7_45_02220,-6.62,-5.84,-2.48,-2.44,3.36,0.78,0.04,11754.2,850.7597284,0.300774978,-7002.752873,12.78125,5.851532479,0.300774978,1.042176965,1.457285716,11754.2,2.419866436,19518.2,14.53965673
51_55_55_55_51_13331,-7.78,-6.97,-2.62,-2.43,4.35,0.81,0.19,18596.9,537.7240293,1.025207903,-4132.93332,3.92095,5.343364162,1.025207903,1.025207903,2.305643662,18596.9,2.305643662,18596.9,13.96755895
30_44_50_45_30_13021,-7.22,-6.38,-3.1,-2.74,3.28,0.84,0.36,11154.1,896.5313203,0.52756928,-6145.668439,9.00297,7.69512398,0.52756928,1.287276819,1.382885318,11154.1,1.84711603,14898.5,17.33358222
30_44_60_40_30_13021,-7.4,-6.77,-2.59,-2.18,4.18,0.63,0.41,17691.5,565.2431959,1.43642401,-4682.268992,8.75564,6.027905385,1.43642401,1.43642401,2.19339217,17691.5,2.19339217,17691.5,14.14427222
12_4_21_4_12_10201,-6.77,-6.42,-2.84,-2.75,3.58,0.35,0.09,16330.4,612.3548719,1.608722288,-9926.357894,6.88583,9.359643605,1.608722288,1.608722288,2.024642992,16330.4,2.024642992,16330.4,17.54067575
62_60_21_60_62_10201,-6.45,-5.89,-1.11,-0.76,4.78,0.56,0.35,23433.1,426.7467813,2.01529777,-4236.278122,3.39459,5.046399896,2.01529777,2.01529777,2.905235738,23433.1,2.905235738,23433.1,12.49488916
12_4_54_33_33_10355,-7.13,-6.63,-3.24,-2.79,3.39,0.5,0.45,13311.5,751.2301394,1.588869907,-8853.970156,15.38491,6.802421118,1.588869907,1.588869907,1.65035977,13311.5,1.65035977,13311.5,14.65763038
23_29_29_29_23_10001,-6.65,-6.28,-1.98,-1.68,4.3,0.37,0.3,20696.2,483.1804872,1.93376576,-7877.277772,2.00872,7.269946196,1.93376576,1.93376576,2.565914876,20696.2,2.565914876,20696.2,14.74826241
4_54_21_28_21_01232,-6.01,-5.56,-2.84,-1.65,2.72,0.45,1.19,8243.7,1213.047539,0.704955968,-8952.796759,5.97406,7.178232922,0.704955968,0.704955968,1.022053926,8243.7,1.022053926,8243.7,14.96237324
50_4_22_24_21_10352,-6.65,-6.26,-2.7,-1.94,3.56,0.39,0.76,16559,603.9012018,0.679250611,-11409.89601,8.74588,6.890742789,0.679250611,1.234325539,2.05298482,16559,2.697383268,21756.6,14.31119932
4_16_16_4_4_02200,-6.5,-5.99,-1.69,-1.24,4.3,0.51,0.45,19923.4,501.9223626,1.485108742,-11817.6739,6.73947,7.529890441,1.485108742,1.485108742,2.470103132,19923.4,2.470103132,19923.4,15.70190564
30_4_44_4_30_10301,-6.84,-6.41,-2.73,-2.45,3.68,0.43,0.28,16051.5,622.9947357,1.8313444,-10125.33365,7.68475,8.852533984,1.8313444,1.8313444,1.99006497,16051.5,1.99006497,16051.5,17.1827858
38_8_8_8_38_10001,-7.6,-6.57,-2.9,-2.41,3.67,1.03,0.49,13498.5,740.8230544,1.255677381,-4001.930949,2.84247,5.211055797,1.255677381,1.255677381,1.67354403,13498.5,1.67354403,13498.5,14.72147033
5_45_67_45_5_10201,-7.72,-7,-3.58,-3.43,3.42,0.72,0.15,6829.4,1464.257475,0.120548825,-5431.644595,24.53235,8.735383767,0.043932108,0.120548825,0.846709012,6829.4,1.214123742,9792.9,18.25541995
51_56_44_56_51_10201,-7.25,-6.29,-3.46,-2.44,2.83,0.96,1.02,8582.9,1165.107365,1.066141573,-4682.665386,5.82038,7.342566211,1.066141573,1.066141573,1.064107942,8582.9,1.064107942,8582.9,17.35871017
51_47_44_47_51_10201,-6.71,-6.05,-3.48,-2.93,2.57,0.66,0.55,6067.5,1648.125258,0.291186068,-4043.874776,12.90355,6.373565196,0.291186068,0.291186068,0.75224865,6067.5,0.75224865,6067.5,14.74789578
45_72_63_72_45_10201,-7.08,-6.15,-3.13,-2.59,3.02,0.93,0.54,10738.1,931.2634451,1.068195754,-6064.006452,14.36121,8.24427404,1.068195754,1.068195754,1.331309638,10738.1,1.331309638,10738.1,18.47271186
29_45_63_45_29_10201,-7.07,-6.11,-2.95,-2.73,3.16,0.96,0.22,10289.6,971.855077,0.173295098,-4509.884135,2.60681,7.005177262,0.173295098,0.173295098,1.275704608,10289.6,1.275704608,10289.6,16.89412559
42_56_42_56_42_13131,-8.15,-7.74,-3.1,-2.78,4.64,0.41,0.32,20347.3,491.4656982,0.799025032,-10177.98792,7.0217,5.390383262,0.799025032,0.799025032,2.522658254,20347.3,2.522658254,20347.3,12.33030425
45_36_63_36_45_10201,-7.35,-6.22,-2.89,-2.51,3.33,1.13,0.38,12765.3,783.3736771,0.881572205,-4191.169742,8.7341,7.041864906,0.881572205,0.881572205,1.582641894,12765.3,1.582641894,12765.3,17.66799448
45_63_45_63_45_02020,-6.24,-5.83,-2.83,-2.74,3,0.41,0.09,8618.9,1160.240866,0.163263269,-6604.019145,7.00532,10.05688911,0.163263269,0.163263269,1.068571222,8618.9,1.068571222,8618.9,18.75608281
5_72_63_72_5_10201,-7.32,-6.5,-3.52,-3.06,2.98,0.82,0.46,8835,1131.861913,0.187984923,-5921.531638,20.89733,7.41025928,0.187984923,1.039067026,1.0953633,8835,1.992457784,16070.8,16.85622353
45_45_45_50_43_10135,-7.07,-6.21,-3.31,-2.77,2.9,0.86,0.54,9717.8,1029.039495,1.173588812,-5671.318155,8.42789,8.271559922,1.173588812,1.735252061,1.204812844,9717.8,1.700559272,13716.4,18.21243451
51_45_45_44_45_10023,-7.13,-6.2,-3.47,-3.17,2.73,0.93,0.3,8234.6,1214.38807,0.643875264,-5776.552806,12.17812,9.644707498,0.643875264,0.643875264,1.020925708,8234.6,1.020925708,8234.6,20.40110873
49_45_63_45_49_10201,-7.26,-6.29,-3.27,-3.06,3.02,0.97,0.21,9495.7,1053.108249,0.411613833,-6257.966482,10.37272,9.31861202,0.411613833,0.713565373,1.177276886,9495.7,1.98622159,16020.5,20.12227525
38_17_17_17_38_13331,-8.63,-8.6,-3.08,-3.07,5.52,0.03,0.01,24812.1,403.0291672,0.209400152,-2497.601853,3.26062,3.836256869,0.034174474,0.034174474,3.076204158,24812.1,3.076204158,24812.1,8.573372211
16_63_63_63_16_10001,-6.17,-5.62,-2.01,-1.34,3.61,0.55,0.67,13263.9,753.92607,0.141843183,-4485.98089,2.98506,7.384442609,0.141843183,0.738168824,1.644458322,13263.9,2.465230718,19884.1,15.67182397
32_48_4_45_32_13021,-7.14,-6.53,-3.07,-2.52,3.46,0.61,0.55,12508,799.4883275,0.346094941,-7246.46561,7.98333,9.808644618,0.346094941,1.193808303,1.55074184,12508,2.39386783,19308.5,19.26525014
27_27_45_27_27_00200,-6.98,-6.18,-2.67,-1.38,3.51,0.8,1.29,10180.5,982.270026,0.135938986,-11583.72889,4.94896,3.46342706,0.135938986,2.198263548,1.26217839,10180.5,2.841857162,22921.9,11.33633556
65_4_45_4_65_10201,-6.8,-6.52,-2.99,-2.27,3.53,0.28,0.72,12001.8,833.2083521,0.259067131,-8941.903814,8.03961,7.559296887,0.259067131,0.860720671,1.487983164,12001.8,2.386615,19250,14.76374832
4_10_4_10_4_01010,-6.47,-6.23,-2.36,-2.02,3.87,0.24,0.34,16715.6,598.2435569,1.5586917,-11512.26015,3.33464,7.65475513,1.5586917,1.5586917,2.072400088,16715.6,2.072400088,16715.6,14.72499432
32_18_63_18_32_13031,-7.6,-6.48,-3.18,-2.3,3.3,1.12,0.88,12672.6,789.1040513,0.396735139,-3991.850214,9.01862,6.51221151,0.000733357,0.396735139,1.571148948,12672.6,2.533518902,20434.9,16.89611175
17_63_4_63_17_10201,-6.51,-6.17,-2.88,-2.36,3.29,0.34,0.52,12409.4,805.8407336,0.451280401,-8075.75759,10.51684,9.20672021,0.451280401,0.522613873,1.538517412,12409.4,1.786217054,14407.3,17.28755023
4_45_32_45_4_02420,-6.58,-6.07,-2.81,-2.65,3.26,0.51,0.16,10032,996.8102073,0.436132696,-10352.04621,10.96757,9.322775898,0.436132696,0.436132696,1.24376736,10032,1.24376736,10032,18.17070891
31_45_45_45_31_10001,-7.38,-6.69,-3.2,-2.96,3.49,0.69,0.24,11124,898.9572096,0.416129124,-5157.774143,5.14902,7.933123707,0.416129124,0.416129124,1.37915352,11124,1.37915352,11124,17.02305785
35_35_45_35_35_00200,-6.5,-6.3,-2.58,-1.02,3.72,0.2,1.56,12168.1,821.820991,0.125608378,-5365.771847,5.52639,6.941958079,0.093303488,0.093303488,1.508601038,12168.1,1.508601038,12168.1,13.57327278
34_44_4_45_34_13021,-7.38,-6.79,-3.3,-2.59,3.49,0.59,0.71,12614.7,792.7259467,0.288037857,-6877.692986,5.85653,7.117706624,0.288037857,1.519206396,1.563970506,12614.7,2.437917924,19663.8,15.47472852
32_63_32_45_32_10121,-7.29,-6.66,-3.04,-2.81,3.62,0.63,0.23,14162.4,706.0950121,0.67467635,-4752.143803,4.4207,8.458586983,0.67467635,0.748455096,1.755854352,14162.4,2.469012108,19914.6,17.49132078
4_45_5_45_4_02420,-6.5,-6.39,-2.68,-2.66,3.71,0.11,0.02,12564.4,795.8995256,0.161855186,-10287.40564,8.91689,10.33507236,0.161855186,0.161855186,1.557734312,12564.4,1.557734312,12564.4,17.86264115
4_48_48_13_4_01130,-6.41,-6.25,-1.63,-1.13,4.62,0.16,0.5,22855.2,437.5371907,2.491803264,-8659.990099,4.4699,7.93523184,2.491803264,2.491803264,2.833587696,22855.2,2.833587696,22855.2,14.77081075
60_2_2_2_60_10001,-7.55,-6.38,-2.67,-2.12,3.71,1.17,0.55,15457.6,646.9309595,1.491244525,-4003.569341,11.79493,4.691120561,1.491244525,1.491244525,1.916433248,15457.6,1.916433248,15457.6,14.60121951
45_10_43_42_10_01351,-7.4,-6.73,-2.84,-2.27,3.89,0.67,0.57,14933.4,669.6398677,0.574343892,-5186.378529,8.75148,4.455903936,0.097504519,0.097504519,1.851442932,14933.4,1.851442932,14933.4,12.14982622
45_45_16_45_45_00100,-6.9,-6.37,-2.95,-2.86,3.42,0.53,0.09,10730,931.9664492,0.415113678,-6006.070773,0.22034,8.557897844,0.415113678,0.415113678,1.3303054,10730,1.3303054,10730,17.20257183
42_45_45_44_5_10023,-7.16,-6.43,-3.5,-3.07,2.93,0.73,0.43,9142.9,1093.744873,0.751275314,-8599.42628,10.61232,9.465861468,0.751275314,0.751275314,1.133536742,9142.9,1.133536742,9142.9,19.30383774
68_45_45_63_42_10023,-6.71,-6.29,-3.07,-2.65,3.22,0.42,0.42,10009.7,999.03094,0.340246648,-8340.108456,2.43893,8.8832673,0.340246648,1.083697518,1.241002606,10009.7,1.878743328,15153.6,17.18255557
45_44_12_45_45_02100,-6.62,-5.77,-2.84,-2.71,2.93,0.85,0.13,8729.1,1145.593475,0.112471543,-5611.615529,4.40794,8.171349251,0.112471543,0.189091383,1.082233818,8729.1,1.466423042,11827.9,18.03189442
43_56_63_56_43_10201,-7.78,-6.85,-3.36,-2.79,3.49,0.93,0.57,13191.7,758.0524117,0.948347855,-6289.753653,8.51921,7.32535989,0.948347855,0.948347855,1.635506966,13191.7,1.635506966,13191.7,17.20736707
60_45_45_45_60_10001,-7.49,-6.8,-3.33,-3.12,3.47,0.69,0.21,11236.1,889.9885191,0.529855954,-6095.929692,2.91822,9.923676948,0.529855954,0.529855954,1.393051678,11236.1,1.393051678,11236.1,19.76404966
5_1_45_63_45_13020,-7.19,-6.25,-3.49,-3,2.76,0.94,0.49,8444.4,1184.216759,0.360122918,-5562.054518,11.59768,8.19510128,0.360122918,0.360122918,1.046936712,8444.4,1.046936712,8444.4,18.44755096
45_65_31_62_81_01234,-6.25,-5.27,-2.68,-2.5,2.59,0.98,0.18,7834.7,1276.373058,0.989328642,-5891.581367,7.47308,5.655801235,0.989328642,0.989328642,0.971346106,7834.7,0.971346106,7834.7,15.1211348
5_76_63_76_5_10201,-6.82,-5.61,-3.17,-2.51,2.44,1.21,0.66,7318.8,1366.344209,0.374856307,-5090.429346,18.32751,6.534386611,0.005452822,0.005452822,0.907384824,7318.8,0.907384824,7318.8,17.30959687
22_45_44_45_22_10201,-6.64,-5.58,-2.96,-2.58,2.62,1.06,0.38,5728.8,1745.566262,0.112573671,-5382.124935,12.35603,6.752468384,0.112573671,0.46927706,0.710256624,5728.8,1.66015419,13390.5,16.97164547
45_44_15_44_45_02420,-5.48,-5.44,-2.74,-2.66,2.7,0.04,0.08,5713.6,1750.210025,0.106312787,-5547.931606,14.16984,7.353721704,0.004842594,0.106312787,0.708372128,5713.6,1.06982342,8629,13.45947129
14_45_44_45_14_10201,-7.12,-6.19,-3.5,-3.07,2.69,0.93,0.43,6769.2,1477.279442,0.112695128,-6831.751967,12.30809,8.836852592,0.112695128,0.27460363,0.839245416,6769.2,1.270770204,10249.8,19.28869252
57_45_63_45_57_10201,-7.29,-6.32,-3.27,-3.06,3.05,0.97,0.21,9564.7,1045.511098,0.34102425,-10494.24266,11.55866,9.672825282,0.34102425,0.693786883,1.185831506,9564.7,2.016435516,16264.2,20.61002692
38_45_45_44_42_10023,-7.07,-6.15,-3.44,-3.15,2.71,0.92,0.29,8239.1,1213.7248,0.583422083,-8467.290911,13.02651,9.467270957,0.583422083,0.583422083,1.021483618,8239.1,1.021483618,8239.1,20.11422861
45_45_41_45_45_10201,-7.76,-7.27,-3.41,-3.21,3.86,0.49,0.2,14398.7,694.507143,0.76187852,-5057.323948,8.99219,9.191603567,0.76187852,1.14933585,1.785150826,14398.7,2.544267968,20521.6,17.90498461
42_52_44_52_42_10201,-7.43,-6.18,-2.81,-2.37,3.37,1.25,0.44,11856.2,843.4405627,0.29558281,-11062.18886,9.72842,6.5173197,0.29558281,0.44964483,1.469931676,11856.2,2.069734518,16694.1,17.45629573
42_45_66_45_42_10201,-7.6,-7.48,-3.26,-3.22,4.22,0.12,0.04,15739.2,635.3563078,0.336323531,-11663.54339,6.59766,8.543359937,0.336323531,0.336323531,1.951346016,15739.2,1.951346016,15739.2,15.43800314
6_45_45_45_6_10001,-7.52,-6.77,-3.28,-3.12,3.49,0.75,0.16,11082.7,902.3071995,0.348196056,-4806.710805,4.68906,6.783767299,0.348196056,0.348196056,1.374033146,11082.7,1.374033146,11082.7,15.69569407
51_7_73_7_51_10201,-7.44,-6.89,-3.41,-2.55,3.48,0.55,0.86,10313.7,969.5841454,0.223300281,-5166.889829,7.675,6.811240395,0.223300281,0.223300281,1.278692526,10313.7,1.278692526,10313.7,14.88252453
60_45_63_45_60_10201,-7.15,-6.16,-3.11,-2.77,3.05,0.99,0.34,9858.5,1014.353096,0.433546573,-5988.983285,13.03141,9.833989357,0.433546573,0.530289821,1.22225683,9858.5,2.097468844,16917.8,20.91704985
51_45_69_45_51_10201,-7.48,-6.69,-3.27,-3.11,3.42,0.79,0.16,11402.7,876.9852754,0.485755082,-4682.779572,9.6807,9.380667569,0.485755082,0.820004186,1.413706746,11402.7,2.32270331,18734.5,19.44182574
51_34_34_34_51_10001,-7.39,-6.73,-2.67,-2.51,4.06,0.66,0.16,18933.5,528.1643648,2.982386046,-6765.765896,7.06409,7.828838599,2.982386046,2.982386046,2.34737533,18933.5,2.34737533,18933.5,16.75180725
51_51_21_51_51_11311,-7.02,-6.79,-2.89,-2.35,3.9,0.23,0.54,16463.6,607.4005685,1.24567029,-4501.453178,8.36345,5.568853127,1.24567029,1.24567029,2.041157128,16463.6,2.041157128,16463.6,11.81015726
32_66_4_66_32_10201,-7.75,-6.59,-3.01,-2.99,3.58,1.16,0.02,13521.5,739.5629183,0.134452327,-8103.83362,1.55396,7.34892096,0.002635207,0.134452327,1.67639557,13521.5,2.17777069,17565.5,18.21846066
32_65_46_65_32_13531,-6.9,-6.65,-2.79,-2.72,3.86,0.25,0.07,16788.2,595.656473,3.576776224,-4981.0233,7.18859,8.196541953,3.576776224,3.576776224,2.081401036,16788.2,2.081401036,16788.2,15.51358477
32_26_26_26_32_10001,-7.5,-6.32,-3.42,-2.28,2.9,1.18,1.14,8943.9,1118.080479,1.129509256,-4316.161886,8.22492,5.835575631,1.129509256,1.129509256,1.108864722,8943.9,1.108864722,8943.9,16.21968415
42_53_44_53_42_10201,-7.26,-6.07,-2.82,-2.59,3.25,1.19,0.23,13216.1,756.6528704,1.931875701,-12683.67761,6.68501,7.736660619,1.931875701,1.931875701,1.638532078,13216.1,1.638532078,13216.1,18.88002817
32_21_44_21_32_10201,-6.41,-5.81,-2.7,-2.51,3.11,0.6,0.19,11839.4,844.6373972,0.646773444,-5865.696279,1.9608,8.414026896,0.646773444,0.685642707,1.467848812,11839.4,1.73255851,13974.5,17.30231154
51_45_19_45_51_10201,-7.24,-6.4,-3.11,-2.96,3.29,0.84,0.15,11119.6,899.3129249,0.856338103,-5594.352862,15.72563,9.629208368,0.856338103,1.800807911,1.378608008,11119.6,2.20665803,17798.5,19.99681642
45_18_45_63_31_01023,-7.46,-6.47,-3.21,-2.74,3.26,0.99,0.47,11460.2,872.5851207,0.192897351,-4950.478491,6.94333,7.316616565,0.192897351,0.861530616,1.420835596,11460.2,2.217779036,17888.2,17.45062751
38_45_21_45_38_10201,-7.42,-6.53,-3.38,-3.26,3.15,0.89,0.12,11027.7,906.8074032,0.858309168,-5795.703797,4.28183,9.625857439,0.858309168,0.858309168,1.367214246,11027.7,1.367214246,11027.7,20.2049522
45_45_39_3_3_00133,-7.64,-6.75,-3.03,-2.81,3.72,0.89,0.22,12218,818.4645605,0.289525628,-4705.887271,8.14205,5.284789566,0.289525628,1.253687301,1.51478764,12218,2.433380256,19627.2,14.22730173
42_82_44_82_42_10201,-6.77,-5.74,-2.85,-2.43,2.89,1.03,0.42,10548.1,948.0380353,0.376849165,-10201.62622,9.80946,8.143328746,0.376849165,1.024894185,1.307753438,10548.1,1.912056754,15422.3,18.75921019
45_19_19_44_30_01124,-7.58,-6.63,-3.17,-3.01,3.46,0.95,0.16,14564.1,686.6198392,0.962941868,-4918.486529,21.05441,6.613884758,0.962941868,0.962941868,1.805657118,14564.1,1.805657118,14564.1,16.31276581
32_55_4_55_32_10201,-6.89,-6.42,-2.57,-2.47,3.85,0.47,0.1,16642,600.8893162,1.780803645,-7541.909832,2.50844,8.692420663,1.780803645,1.780803645,2.06327516,16642,2.06327516,16642,17.13250976
45_44_51_44_45_02420,-5.5,-4.88,-2.72,-2.65,2.16,0.62,0.07,3481.7,2872.160152,0.299368508,-6307.983717,2.56618,7.488806481,0.04358724,0.299368508,0.431661166,3481.7,1.005874536,8113.2,16.11338303
32_45_21_45_32_10201,-7.28,-6.39,-3.16,-3.05,3.23,0.89,0.11,11375.5,879.0822381,0.758216351,-6004.195359,7.88645,9.501985784,0.758216351,0.758216351,1.41033449,11375.5,1.41033449,11375.5,20.03438093
29_73_63_73_29_10201,-7.44,-6.32,-3.97,-3.55,2.35,1.12,0.42,5020,1992.031873,0.308932447,-3074.488151,4.56786,6.011807445,0.308932447,0.308932447,0.6223796,5020,0.6223796,5020,16.20705535
35_45_44_45_35_10201,-7.19,-5.91,-3.29,-2.92,2.62,1.28,0.37,7642.2,1308.523724,0.87722131,-4800.132308,5.66245,6.182699063,0.87722131,1.223250979,0.947479956,7642.2,1.689425868,13626.6,17.12317311
5_6_6_63_42_10023,-7.24,-6.54,-3.22,-2.63,3.32,0.7,0.59,12380.4,807.7283448,1.068626345,-8277.034011,15.69467,7.422075181,1.068626345,1.068626345,1.534921992,12380.4,1.534921992,12380.4,16.36189403
38_57_44_57_38_10201,-7.76,-6.05,-3.48,-2.81,2.57,1.71,0.67,6966.1,1435.523464,0.570148418,-3976.893399,9.73553,6.741853052,0.570148418,0.570148418,0.863657078,6966.1,0.863657078,6966.1,19.72277815
45_45_35_35_45_10331,-8.28,-7.64,-3.27,-2.65,4.37,0.64,0.62,16018.2,624.2898703,0.173710326,-4482.589122,5.2315,5.889541176,0.173710326,1.064038067,1.985936436,16018.2,2.802927442,22607.9,13.9962947
49_45_45_45_49_10001,-7.56,-6.86,-3.46,-3.25,3.4,0.7,0.21,11154.1,896.5313203,0.687352842,-6364.909182,9.25472,9.68378023,0.687352842,0.687352842,1.382885318,11154.1,1.382885318,11154.1,19.47626188
38_29_44_29_38_10201,-6.59,-6.01,-2.93,-2.72,3.08,0.58,0.21,10432.1,958.5797682,0.119616597,-7562.691165,14.40762,9.356295201,0.119616597,0.485099781,1.293371758,10432.1,1.682978908,13574.6,18.51471499
30_45_44_45_30_10201,-7.05,-5.98,-3.36,-2.93,2.62,1.07,0.43,6403.8,1561.572816,0.234865866,-6219.772942,8.01157,9.465039441,0.234865866,0.385968377,0.793943124,6403.8,1.670469326,13473.7,20.74940581
51_45_8_45_51_10201,-7.49,-6.67,-3.29,-2.94,3.38,0.82,0.35,11608.7,861.4228983,0.659604383,-5178.275367,3.59219,8.894532489,0.659604383,1.38125209,1.439246626,11608.7,2.316615892,18685.4,18.90006774
45_45_45_7_42_10023,-7.47,-6.75,-3.36,-3.08,3.39,0.72,0.28,11403.8,876.9006822,0.739700354,-8915.363272,4.7484,9.367027349,0.739700354,1.809485395,1.413843124,11403.8,2.251402412,18159.4,19.12519316
42_45_14_45_42_10201,-7.38,-6.68,-3.22,-3.09,3.46,0.7,0.13,12064.7,828.8643729,0.799834667,-11686.10984,7.61579,9.491882487,0.799834667,1.818545309,1.495781506,12064.7,2.331964616,18809.2,19.21201869
42_45_5_45_42_10201,-7.18,-6.8,-3.07,-3.02,3.73,0.38,0.05,13481.9,741.7352154,0.352979739,-11186.53802,6.42164,9.903636282,0.352979739,1.069051041,1.671485962,13481.9,2.454915582,19800.9,18.41740366
38_45_45_44_45_10023,-7.22,-6.33,-3.68,-3.26,2.65,0.89,0.42,7831.5,1276.894592,0.746580181,-5771.430238,6.8656,9.361921367,0.746580181,0.746580181,0.97094937,7831.5,0.97094937,7831.5,19.84151222
42_45_45_63_45_10023,-7.11,-6.55,-3.26,-2.9,3.29,0.56,0.36,11031,906.5361255,0.352548382,-8746.781519,10.18442,10.43869015,0.352548382,0.357401532,1.36762338,11031,1.702022236,13728.2,19.92007284
51_60_63_60_51_10201,-7.14,-6.08,-2.46,-2.35,3.62,1.06,0.11,17804.7,561.6494521,0.997026426,-4240.951175,10.18789,8.646000052,0.997026426,0.997026426,2.207426706,17804.7,2.207426706,17804.7,19.57903857
42_58_63_58_42_10201,-7.17,-5.94,-2.46,-2.35,3.48,1.23,0.11,13672.9,731.3737393,0.356416274,-9634.979206,3.72158,6.47372255,0.356416274,0.356416274,1.695166142,13672.9,1.695166142,13672.9,17.31116245
